Lemma	BNC_Freq	Hh	Hm	Ht	Hrh	Hrm	Hrt	Hlh	Hlm	Hlt	Hh_Lex	Hm_Lex	Ht_Lex	Hrh_Lex	Hrm_Lex	Hrt_Lex	Hlh_Lex	Hlm_Lex	Hlt_Lex	Hh_Cond	Hm_Cond	Ht_Cond	Hrh_Cond	Hrm_Cond	Hrt_Cond	Hlh_Cond	Hlm_Cond	Hlt_Cond	Hi	Freq	JSD_Hh_Dep	JSD_Hm_Dep	JSD_Ht_Dep	JSD_Hrh_Dep	JSD_Hrm_Dep	JSD_Hrt_Dep	JSD_Hlh_Dep	JSD_Hlm_Dep	JSD_Hlt_Dep	JSD_Hi	Dom_Pos	Contextual_H	coltheart.N	OLD20	nletters	nsyl	morphology	flection	synclass	celex.frequency	celex.frequency.lemma	celex.inflectional.entropy	lemma.size	nlemmas	bnc.frequency	bnc.frequency.million	subtlex.frequency	subtlex.frequency.million	subtlex.cd	subtlex.cd.pct	summed.monogram	summed.bigram	summed.trigram	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV	SFreq	SCDcnt	Animacy	Animacy.simplified	logFreq
hind	402	2.27737218601806	1.5881361219315	2.13419818114935	2.29435289285249	1.05060626586337	1.57013271195178	1.38849704450195	1.39545120514616	2.08568874605452	3.96428241175906	3.1786432464813	3.81309331330211	3.7477357696694	2.34541666998228	2.87473844971565	3.06039838508439	4.06597672683892	4.27128559535433	0	0.479289897210937	0.440513580870383	0	0.586934197810791	0.527256946574158	4.44089209850063e-16	-0.0122473140674231	-0.0355755406597602	0.435431782841578	402	0.0598272607043291	0.244666801477013	0.0996686125617654	0.111841965278925	0.242715249719345	0.273749373822505	0.0522625581498898	0.048278039574962	0.0490667918624334	0.00914312389177597	Adjective	279.299279751	9	1.45	4	1	monomorphemic	plural.positive.singular	Adjective.Noun	125	148	-810.574228475	7	2	376	3.76	64	1.2549	50	0.006	529926	38848	2690	HH.AY.N.D	HH.AY1.N.D	1	4	18	2409.01	22.13	34921	18	2409.01	22.13	34921	0.00326456	0.0044699	0.00349664	0.0042707	0.00311376	0.00418592	0.00341078	0.00422586	0.00012086	0.00035075	0.00019194	0.00038278	0.00010673	0.00033771	0.00018712	0.00038629	0.05228269	0.06779128	0.05744818	0.06792646	0.05018683	0.06600224	0.0561268	0.06680653	0.07084517	0.10078921	0.07412266	0.08861834	0.07040541	0.10034987	0.07378966	0.08835666	2.45	56	NA	NA	0.896088024556636
hinge	1046	2.46577961553106	1.83947796220897	2.73565373734043	1.81726048159614	1.50226444069215	2.32256640110697	1.95941159613011	1.15766292300038	2.31378030279678	4.74544963232854	4.49636671138888	5.05851644546195	4.00422852475525	3.91529623830432	4.44180490958128	4.35705660355283	4.03568789325109	4.80064051126132	0.210783949780152	0.165577896898485	0.422919232667192	0.140227856085203	0.134133887165489	0.300141546755935	0.106956210839112	0.0742374133853883	0.193495935225379	0.618611747462229	1046	0.0256183420343978	0.0260829445752185	0.0135958295847136	0.0240095173652376	0.0692844475796639	0.0366791938317592	0.0341426921627529	0.014478261295226	0.0236744285607075	0.0922111465548609	Noun	285.136194871	3	1.75	5	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	37	116	-149.264931303	46	2	211	2.11	27	0.5294	27	0.0032	610948	49717	13421	HH.IH.N.JH	HH.IH1.N.JH	1	4	8	11.03	1.66	475	8	11.03	1.66	475	0.00857582	0.00818145	0.00815317	0.00891938	0.00200547	0.0041592	0.00225829	0.00283308	0.00010979	3.622e-05	9.523e-05	7.909e-05	7.586e-05	1.32e-05	5.216e-05	2.985e-05	0.06054605	0.0705303	0.06417574	0.06991434	0.04827979	0.05954071	0.05381916	0.06128564	0.05801669	0.09983003	0.06218345	0.07027999	0.05730343	0.09141224	0.06120574	0.06884822	0.57	27	NA	NA	-0.562118918153541
hint	6164	1.89132951820746	1.88280086701186	2.44771926457727	1.26020746357786	1.36232219743378	1.65829879146837	1.26666060771169	1.48157390922035	2.03505276770863	3.93460499129622	4.21698303675319	4.4332569374809	3.09376048128959	3.86298683826828	3.48454540659109	3.4780541735346	3.98309281384712	4.33822239146181	0.0952185703095858	0.379984292318547	0.381298210040898	0.108110778196857	0.138657966780268	0.21407757918212	0.0510153123704562	0.205015619899618	0.156637121308385	0.589175488107378	6164	0.0730169985324997	0.088080738537593	0.0764824811471105	0.0596486151421979	0.182843006268924	0.119411921421781	0.0683112457119467	0.0489059612124194	0.0590179195068219	4.29176714314052e-05	Noun	280.180521436	9	1.45	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	308	566	-2313.99659118	46	2	1502	15.02	456	8.9412	396	0.0472	553482	38783	3719	HH.IH.N.T	HH.IH1.N.T	1	4	15	317.06	7.4	6470	15	317.06	7.4	6470	0.01165517	0.00997674	0.01113196	0.01164596	0.00521077	0.00587218	0.00532417	0.00561154	0.00049365	0.00023881	0.00039322	0.00035032	0.00019758	0.00016248	0.00016128	0.00018871	0.07836453	0.10785063	0.08366885	0.09284304	0.06605252	0.09650833	0.07322521	0.08405912	0.08056641	0.15916268	0.08935075	0.1065181	0.07974556	0.15037366	0.08831655	0.10493402	9.2	400	NA	NA	2.21920348405499
hip	3581	1.98635285629444	1.77021416599938	2.41287132407508	1.49272771727161	1.0190085812575	1.86981421715683	1.43652209204057	1.19512682697767	2.00345148381135	3.56651951715574	4.91946598870934	4.79687290534926	3.64903846269569	4.35216546183228	4.64503475689532	2.7760687004242	4.41510010962709	4.18079839060884	0.0680807862655595	0.29222953341783	0.286356124286129	0.0527699952956153	0.290086105783863	0.288196299963817	0.0303846450158578	0.0809686674773262	0.112382947894356	0.693258401348408	3581	0.130290139582007	0.0581679597939202	0.0802158427968367	0.190576566079798	0.130350907540418	0.172881297349695	0.104013871010357	0.0216330082543471	0.068543550786104	0.0288232324609541	Noun	283.799959268	17	1	3	1	irrelevant.monomorphemic	headword.positive.singular	Adjective.Interjection.Noun	256	528	-1911.87491201	4	3	1106	11.06	668	13.098	474	0.0565	466637	9280	826	HH.IH.P	HH.IH1.P	1	3	35	6527.19	35.68	36261	35	6527.19	35.68	36261	0.00133635	0.00162227	0.00144555	0.00130183	0.00078517	0.00136135	0.00091033	0.00088412	4.936e-05	1.081e-05	4.814e-05	2.329e-05	3.352e-05	8.69e-06	3.687e-05	1.965e-05	0.0599661	0.06177788	0.0618243	0.06562663	0.04363096	0.04716488	0.04807129	0.05417649	0.06133333	0.07416142	0.06723518	0.06871865	0.06056374	0.06868001	0.06588743	0.06589285	15.41	505	NA	NA	2.73501664933202
hiss	627	1.99516318609256	1.99063741342114	2.47077738786274	1.44724834914228	1.50752130985515	1.81349831846101	1.28668610479875	1.63194811867403	2.09621704315774	3.8846498407037	4.45389719676551	4.47529748755125	2.99553041296236	3.60601428701749	3.42817851871077	3.43806825764021	4.22113416102889	4.35910429739988	0.0432278097816603	0.226125701500267	0.277320613555799	0.075537535865851	4.44089209850063e-16	0.0853155923592421	0.00238271691151315	0.193301073426147	0.13535537164137	0.17835914584138	627	0.0500103247562548	0.0691471121280865	0.0533114972857474	0.045019456878793	0.0853142852291874	0.0929412870270828	0.0535864963071737	0.0464551929540091	0.0479446391044091	0.0526258977755428	Verb	281.508626765	8	1.55	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	55	206	-252.665532292	46	2	281	2.81	29	0.5686	21	0.0025	578176	42345	2778	HH.IH.S	HH.IH1.S	1	3	29	15115.19	35.25	48900	29	15115.19	35.25	48900	0.00529729	0.00584868	0.00465821	0.00437851	0.00189184	0.00379625	0.00207771	0.00226468	5.617e-05	2.954e-05	5.816e-05	5.662e-05	2.117e-05	2.159e-05	2.181e-05	4.01e-05	0.07396783	0.07855378	0.07541696	0.08095419	0.05762342	0.06393095	0.06163649	0.06948352	0.06891228	0.08949121	0.07505152	0.08096704	0.06812676	0.08400788	0.07369579	0.07813885	0.92	25	NA	NA	-0.083381608939051
hit	4431	2.45578196144887	2.27116109159237	2.7814645145521	1.88314116211467	1.69238996531136	2.44089264168694	1.87608472190907	1.62842229352388	2.43192037786177	5.01602887153126	4.71125186702293	5.33761750988378	4.47726829317912	4.37756802116071	4.95930936656505	4.481978772982	4.22153913737577	4.95627006954564	0.211544932557969	0.457034148763618	0.513755240319724	0.0707743716801721	0.359166491684426	0.310930384095454	0.175730732073805	0.200840007580989	0.271750877833227	0.651270229962995	4431	0.0231887613250815	0.100345222362625	0.0269718490478072	0.028997310543063	0.190686350461265	0.0739140706212964	0.0234393267350183	0.060574667447025	0.0361413862716884	0.00458463359825537	Verb	283.957865388	17	1	3	1	conversion.monomorphemic	infinitive.past participle.plural past.plural present.singular.singular 2p past.singular 2p present.singular past 1p.singular past 3p.singular present 1p	Noun.Verb	1604	1988	-11750.2693112	101	2	9953	99.53	12275	240.6863	4887	0.5826	497099	17706	790	HH.IH.T	HH.IH1.T	1	3	42	31115.35	54.35	71861	42	31115.35	54.35	71861	0.00245231	0.00859043	0.00274582	0.00338919	0.00096935	0.00757899	0.00122836	0.00209661	1.192e-05	8.379e-05	4.273e-05	0.00010826	1.235e-05	8.096e-05	4.38e-05	0.00011012	0.06796059	0.09904419	0.07243726	0.08225617	0.05162016	0.08440936	0.05866281	0.07078375	0.07354386	0.1367484	0.0887448	0.10340706	0.07274861	0.13125917	0.08737509	0.10057448	275	5092	NA	NA	5.61677109766657
hitch	476	2.12287394558414	1.99282884445638	2.58508412882197	2.3039606265022	1.19250403910567	2.29021396715402	1.45653529337854	1.43689513740831	2.10136685305622	4.44192470480871	3.53738592389498	4.62226589908799	4.39017403663732	2.72348253590821	3.94530279460589	3.77285949675872	3.12618946607902	4.1799373071779	0.0408722802714756	0.288503396554312	0.224387216581761	0	0.327177679727042	0.318386395613821	0.0538425738740269	0.0429480074787216	0.0655220378177512	0.523348570791752	476	0.031947976224333	0.0758618044974984	0.0421541214853201	0.0565131125071837	0.113800745471332	0.0921890889613409	0.0223502204765236	0.0410004373917269	0.0288512144986744	0.00171682117672542	Noun	278.817366974	7	1.6	5	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	64	128	-256.351000375	46	2	339	3.39	168	3.2941	152	0.0181	546843	17316	1668	HH.IH.CH	HH.IH1.CH	1	3	25	6779.3	31.26	37315	25	6779.3	31.26	37315	0.00057893	0.00153959	0.00071383	0.00091903	0.00043298	0.00139515	0.00056562	0.00076859	1.872e-05	2.87e-06	1.758e-05	7.09e-06	1.94e-05	2.78e-06	1.802e-05	7.22e-06	0.05019217	0.05893032	0.05401479	0.05997191	0.0338635	0.04431899	0.04027756	0.04852934	0.05501754	0.07496431	0.06241312	0.06863502	0.05426122	0.0694828	0.06107029	0.06580923	4.08	170	NA	NA	1.40609698841607
hive	789	2.08171776520722	1.74563670127873	2.49610594507901	1.74779729834169	1.55891209913633	2.30371949472876	1.39334458862399	1.11686683578939	1.95933349965479	3.91051965590153	4.01255796979434	4.42123803416029	3.48229943026133	4.00998646854111	4.10778701426995	3.25424405747132	3.39259424855816	3.9775899428661	0.0332895031830183	0.0717979663401271	0.231600295880058	0.0826901019699635	0.0833149379425153	0.276111463508983	-0.00525344805644457	-4.44089209850063e-16	0.0188396562306017	0.591274542131644	789	0.0259019484827241	0.0424801387652956	0.0269434033415778	0.0310964901414352	0.0483983144862866	0.0323773046210794	0.026653759181312	0.0382542042113433	0.0302922182227669	7.41510967114081e-05	Noun	280.294097845	11	1.25	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	61	83	-311.836805393	46	2	240	2.4	50	0.9804	34	0.0041	537485	20564	2198	HH.AY.V	HH.AY1.V	1	3	21	7736.51	27.47	36572	21	7736.47	27.45	36570	0.00058669	0.00065369	0.00065907	0.00099851	0.00038613	0.00061322	0.00058352	0.00098836	5.11e-06	7.8e-07	5.66e-06	1.74e-06	3.53e-06	5.4e-07	4.1e-06	1.26e-06	0.03244163	0.0457613	0.03593932	0.04491705	0.02970061	0.04357129	0.03430084	0.04360012	0.04617544	0.05846147	0.04893356	0.05858715	0.04588648	0.05734557	0.04864146	0.05806733	0.98	34	NA	NA	-0.0202027073175195
hoard	765	2.1126852382128	1.79552027856058	2.55117082348871	1.52421792063009	1.29334075104157	2.07709910132239	1.50462008961126	1.15776774541288	2.03639477731136	4.10126792004569	4.33327150356243	4.56718764097454	2.99011143531743	4.33940464554174	3.78603528800435	3.83663601819661	3.77255067426517	4.4473237987163	0.108089392752568	0.299807793962811	0.439606770980357	0.0961511769694865	0.342210414152171	0.425922108721748	0.0477135267563327	0	0.0584769495203137	0.638965049741924	765	0.0132544659957272	0.0394010309377286	0.0145313262233794	0.0293112605393635	0.106234694608092	0.0499735103415218	0.00722769395932218	0.0154700249293615	0.00873470295732408	0.00289551042023934	Noun	210.411553754	3	1.7	5	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	29	67	-89.0261310005	46	2	189	1.89	23	0.451	9	0.0011	575922	24550	2415	HH.AO.R.D	HH.AO1.R.D	1	4	25	779.19	24.5	16835	25	779.19	24.5	16835	0.0037364	0.00441405	0.00420964	0.00432744	0.00255799	0.00367207	0.0031126	0.00329342	0.00029194	0.00018902	0.00035523	0.00032655	0.00021169	0.00017459	0.00030805	0.00031281	0.04822232	0.06486494	0.05420574	0.0625982	0.04713416	0.06314091	0.05331866	0.06171511	0.06440873	0.09389228	0.07174926	0.08166647	0.064197	0.09349854	0.0716526	0.08146776	0.45	9	NA	NA	-0.798507696217772
hoax	389	2.00668503875881	1.93932486111231	2.498096160202	1.90584316512926	1.05716443687691	2.19102487082439	1.38367554944685	1.41270488822359	2.06835237717421	3.8671484032088	3.2973343488283	4.13757319001106	3.8253643393121	2.45792543621478	3.68942949070285	3.33455930907242	2.92805996727525	3.77683764585103	0.03689142052355	0.161775799448949	0.216994002805222	4.44089209850063e-16	0.22388433406761	0.26829739732236	0.0966698563526598	0	0.1197092666859	0.309678136938768	389	0.0411588971575318	0.0796154137188965	0.0532519949519536	0.0781436680432895	0.0899570669615483	0.0795607793053832	0.029173902834178	0.0839453847309724	0.0498151405662658	0.0267434523697199	Noun	279.270380362	2	1.9	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	34	36	-172.599097958	46	2	159	1.59	122	2.3922	82	0.0098	491163	7563	889	HH.OW.K.S	HH.OW1.K.S	1	4	21	133.97	9.77	3941	21	133.97	9.77	3941	0.00258992	0.00190692	0.00279601	0.00285398	0.00249983	0.00153245	0.0027563	0.00278376	3.405e-05	1.578e-05	3.271e-05	2.818e-05	3.352e-05	1.521e-05	3.309e-05	2.853e-05	0.04492528	0.05265	0.0491197	0.05378208	0.04353221	0.05110888	0.04821333	0.05313674	0.06560724	0.07752172	0.06641083	0.0660617	0.06526083	0.07710439	0.06615661	0.0658559	2.41	82	NA	NA	0.879626747502564
hock	150	2.08237142964631	1.30026456601775	2.28120014029094	1.4820203176137	1.55367227834002	2.07744653535167	1.48078246561548	0.883565489441973	1.82358267079445	3.4968295393122	3.79372616747696	4.15748688199861	3.5263670940121	2.37080238758042	3.72620164366818	2.6278276729349	3.65647635926501	3.83324014581025	0.063813993845196	-0.00970327604458587	0.210021960357822	0	0	0.0483260540976045	0	-4.44089209850063e-16	0.0439517644985936	0.693288298071215	150	0.0828573553376171	0.0801897131251873	0.0794935619171227	0.0784516670837372	0.144981630811077	0.0826541027337814	0.0955130449427702	0.0443058392924378	0.0800976207172431	0.0288232324609541	Noun	239.039610383	13	1.2	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	17	25	-57.6315999651	47	3	54	0.54	106	2.0784	83	0.0099	470275	12008	2186	HH.AA.K	HH.AA1.K	1	3	37	1064.92	39.33	24625	37	1064.92	39.33	24625	0.00125719	0.00077986	0.00143104	0.0012866	0.00100166	0.00070479	0.00127423	0.00121993	1.021e-05	3.82e-06	1.328e-05	5.57e-06	5.29e-06	3.46e-06	1.147e-05	5.43e-06	0.05220835	0.05676238	0.05609098	0.05901648	0.04846232	0.05460295	0.05412565	0.05798409	0.06287719	0.07481152	0.06851705	0.06940832	0.06240839	0.07315164	0.06822857	0.06895122	2.16	87	NA	NA	0.770108221696074
hoe	206	2.35332465660208	1.9683874328463	2.68848064058718	1.94215408370151	1.51325671255204	2.45982602739553	1.50357857019604	1.2552726270964	2.10242176051807	4.4353483712764	4.211428404026	4.8365768952567	4.12269007132116	3.76433692192521	4.50319887540943	3.57264448486957	4.03986284253692	4.39031784333498	0.0821030593605689	0.364709706439809	0.383083485446719	0.185221256950317	0	0.271987592532122	0	0	0.068864435049333	0.562088628183144	206	0.0342164552125496	0.0577036811378378	0.0394944046461648	0.0816903317693015	0.053045383405221	0.0652197228537152	0.0249905468285181	0.0676715656417587	0.0405255914712034	0.000181091442371544	Noun	425.681559961	13	1	3	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	47	87	-185.968200407	46	2	92	0.92	46	0.902	27	0.0032	518214	14710	873	HH.OW	HH.OW1	1	2	43	45007.02	104.84	151568	41	45006.59	104.68	151556	0.00067671	0.00113561	0.00088751	0.00140168	0.00045882	0.00100324	0.00073556	0.00129285	0	0	0	0	0	0	0	0	0.03452023	0.05163984	0.03965934	0.04728796	0.03182282	0.04882535	0.03803687	0.04624098	0.05463576	0.04845653	0.07592515	0.07894279	0.05155067	0.04351554	0.07369806	0.07517515	0.92	28	NA	NA	-0.083381608939051
hog	429	2.2199383998649	2.16924393504173	2.64442572864623	2.01042167134145	1.55905845560618	2.46912682409021	1.54164869032886	1.40368069526687	2.13113400325912	3.8816450383988	4.23504717420926	4.56162163401934	3.77777579605063	4.41783040511388	4.64187841855066	3.18698733606894	3.05973847263742	3.70539045826376	0.105377275504115	0.395711600807738	0.288285251197828	0.201099283999477	0.37897068455967	0.317858947290146	-0.0283820447282408	0.180870429839278	0.103692772542853	0.446057907079901	429	0.046524138231902	0.0702972389257834	0.0460917856784587	0.0944144047358661	0.0994649927721073	0.089342026354404	0.0293302209839847	0.0575168456920293	0.0411897622641632	0.00800668659442407	Noun	283.055470904	16	1.1	3	1	monomorphemic	infinitive.plural.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	44	63	-158.537827669	50	2	145	1.45	234	4.5882	179	0.0213	455775	14179	893	HH.AA.G	HH.AA1.G	1	3	19	407.2	15.41	8116	19	407.2	15.41	8116	0.00068137	0.00039475	0.00075253	0.00065093	0.00057838	0.00035214	0.00068188	0.00060849	1.362e-05	3.31e-06	1.851e-05	5.94e-06	7.06e-06	2.43e-06	1.33e-05	5.2e-06	0.03977824	0.04143404	0.04267942	0.0437503	0.03604045	0.03928359	0.04074118	0.04273836	0.04884211	0.05705895	0.0494936	0.05007916	0.04840279	0.0554013	0.04922454	0.04962584	5.12	194	NA	NA	1.63315443905142
hoist	219	2.60535995540774	2.18526809808657	2.87193014581714	2.21604115789123	1.34487169177572	2.57243177323329	1.9490614388671	1.65194495919479	2.47753494759904	4.66779404335775	4.4171693194051	5.00448793433216	4.00502899060555	3.46847880214172	4.46408534951076	4.33529610506008	4.32523484039254	4.73532999813773	0.145424586592017	0.282580288940334	0.373638056390292	0.045484035696254	0	0.0299049630958166	0.256981299148332	0.0164112927675024	0.302960215546848	0.46371116355605	219	0.0690045725720243	0.052441203716838	0.0509385628040648	0.0822595002124296	0.0519091986948724	0.0626121335570351	0.0747683024266614	0.0598789015129956	0.0673005659975334	0.00621137771960092	Verb	276.209271839	2	1.75	5	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	26	89	-65.818020778	46	2	123	1.23	64	1.2549	60	0.0072	618282	28114	4366	HH.OY.S.T	HH.OY1.S.T	1	4	13	31.63	4.61	900	13	31.63	4.61	900	0.00481769	0.00363847	0.00485979	0.00513557	0.0050126	0.00347144	0.00499974	0.00523263	2.384e-05	2.13e-06	1.325e-05	4.8e-06	2.47e-05	2.05e-06	1.359e-05	4.88e-06	0.05104361	0.0742732	0.05308329	0.06055515	0.05091783	0.07298184	0.05289228	0.06022634	0.04989347	0.1227786	0.0560098	0.07254237	0.04970437	0.12213479	0.05590148	0.07230651	2.06	85	NA	NA	0.72270598280149
hold	7564	1.97079558115952	1.2228241732086	2.24229789257588	1.07459323281477	1.59864541923246	1.51580084523165	1.75278760189896	0.761391591996273	1.8096885004329	3.74965531226433	3.5972934968411	4.15445639942182	2.31377137903807	3.7282109198926	2.81519414414445	4.31615547085326	3.22369545178608	4.27997436809362	0.173238180892409	0.122351067056218	0.359879188778359	0.15918447412016	0.313222074497248	0.24740899661864	0.107897747971308	0.0377972230934636	0.121437831323472	0.0932913674271165	7564	0.0965353961559663	0.160043244980303	0.113369970253776	0.102031576111372	0.0764234836258603	0.12707901214725	0.044636879994355	0.157649670068784	0.114938191128667	0.0737599344758194	Verb	280.77842911	12	1.2	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	2813	8861	-25704.9519429	46	2	13600	136	11686	229.1373	5250	0.6259	502153	18431	1691	HH.OW.L.D	HH.OW1.L.D	1	4	29	2209.66	30.91	36119	29	2209.66	30.91	36119	0.00161004	0.0015469	0.00170564	0.0021001	0.00142386	0.00142875	0.00159731	0.00205342	0.00021448	0.00044642	0.0002698	0.0004875	0.00014906	0.00041809	0.00023297	0.00047216	0.0457571	0.0542271	0.05068406	0.05692957	0.04436794	0.05267629	0.04977958	0.05627512	0.07355291	0.09071025	0.07273505	0.07707742	0.07319669	0.09027685	0.07247721	0.07685424	436.73	6456	NA	NA	6.07931515517801
hole	22002	2.03325729058115	1.61426918628173	2.47126911651393	1.69381332097663	1.42694977848844	2.18766467674672	1.49916666340246	1.11758172246562	2.01354528017264	4.70612538627698	4.75519307357002	5.12154143844656	4.23024241305623	5.05126480797549	4.78808527868211	4.24140639461873	4.40282107602576	4.88893830384632	0.123361364458484	0.306698695577833	0.408760163315761	0.153335337228808	0.252272133021052	0.394106873459672	0.0382756256403542	0.0628792443964841	0.109503872957055	0.647505933417832	22002	0.015984745164251	0.0361710293386267	0.0177411056872194	0.0144694074865577	0.0514541996173681	0.0304469403118366	0.0151892408104309	0.015532109521973	0.0154985484289404	0.00397143155003641	Noun	283.328910378	16	1	4	1	conversion.monomorphemic	infinitive.plural present.singular.singular 2p present.singular present 1p	Noun.Verb	1015	1678	-10137.0449846	46	2	4580	45.8	2846	55.8039	1711	0.204	558242	24856	2961	HH.OW.L	HH.OW1.L	1	3	37	2730.03	49.61	43913	37	2730.03	49.61	43913	0.00119511	0.00134622	0.00138337	0.00177357	0.00086595	0.00121365	0.00118653	0.00167735	0.0001549	0.00030442	0.00020786	0.00036722	8.467e-05	0.00027337	0.00016216	0.00034001	0.04589943	0.05321334	0.0507242	0.05470065	0.044086	0.05132601	0.04959349	0.05397162	0.06189474	0.05096068	0.06599475	0.06492587	0.06157181	0.05059416	0.065726	0.06457513	58.22	1755	NA	NA	4.06422893831748
